TimeStamp,2016,2017,2018,2019,2020,2021
06/07/2002 00:00,7.43,8.2,1.62,7.44,8.92,6.88
06/07/2002 01:00,7.93,7.67,0.79,7.65,7.38,6.57
06/07/2002 02:00,8.35,6.7,0.46,8.26,5.66,6.12
06/07/2002 03:00,8.29,6.09,1.51,8.24,6.45,7.39
06/07/2002 04:00,7.21,6.47,2.53,7.8,8.03,7.3
06/07/2002 05:00,6.96,6.88,2.67,7.14,6.94,6.68
06/07/2002 06:00,6.22,6.35,3.46,6.13,5.4,5.22
06/07/2002 07:00,6.68,6.1,3.2,5.44,5.43,5.45
06/07/2002 08:00,7.8,6.7,3.45,4.76,6.88,7.13
06/07/2002 09:00,7.73,7.32,3.78,4.55,8.68,8.33
06/07/2002 10:00,7.68,8.02,4.06,5.93,10.06,8.85
06/07/2002 11:00,8.48,7.92,5.21,6.63,11.53,11.13
06/07/2002 12:00,8.94,8.06,4.28,7.46,12.25,9.54
06/07/2002 13:00,9.97,8.79,5,8.86,14.26,9.2
06/07/2002 14:00,11.67,8.9,7.09,9.46,15.85,10.94
06/07/2002 15:00,12.06,9.28,9.61,9.48,14.28,11.63
06/07/2002 16:00,12.07,9,7.52,10.07,12.04,11.95
06/07/2002 17:00,11.98,8.81,8.75,9.6,12.29,13.21
06/07/2002 18:00,11.84,8.78,10.13,10.61,10.92,13.07
06/07/2002 19:00,11.5,8.54,8.08,10.24,11.18,13.01
06/07/2002 20:00,10.25,7.75,7.17,10,11.35,11.62
06/07/2002 21:00,9.74,7.61,6.38,10.58,12.74,10.68
06/07/2002 22:00,9.63,8.44,5.83,11.38,12.65,10.2
06/07/2002 23:00,10.05,7.61,3.62,10.68,12.3,10.82
07/07/2002 00:00,9.66,6.92,5.46,9.16,11.28,11.23
07/07/2002 01:00,9.06,6.56,5.12,6.85,11.33,10.53
07/07/2002 02:00,9.03,6.26,5.63,6.94,10.6,9.64
07/07/2002 03:00,8.96,5.5,6.1,6.91,10.64,10.68
07/07/2002 04:00,8.46,6.77,6.55,7.23,6.25,9.79
07/07/2002 05:00,8.38,6.22,5.84,4.97,3.21,10.19
07/07/2002 06:00,8.22,5.58,4.64,2.06,3.27,9.76
07/07/2002 07:00,7.61,5.51,4.7,2.49,2.54,8.01
07/07/2002 08:00,8.92,5.25,5.2,4.17,3.05,7.39
07/07/2002 09:00,9.34,6.13,5.6,5.93,4.98,8.24
07/07/2002 10:00,9.06,7.03,6.23,7.73,6.38,9.11
07/07/2002 11:00,8.92,6.98,7.49,9.46,6.87,9.86
07/07/2002 12:00,9.96,7.99,8.09,11.43,8.47,9.74
07/07/2002 13:00,10.83,8.08,7.97,10.35,10.53,10.33
07/07/2002 14:00,12.1,8.08,7.98,11.55,10.38,11.15
07/07/2002 15:00,12.03,8.6,9,13.73,10.04,11.16
07/07/2002 16:00,10.84,9.13,9.3,13.29,9.53,10.93
07/07/2002 17:00,11.04,9.32,8.68,12.86,8.49,10.77
07/07/2002 18:00,10.2,10.2,8.71,12.82,7.77,10.75
07/07/2002 19:00,10.42,9.83,9.33,11.86,7.21,10.34
07/07/2002 20:00,9.92,9.41,9.07,12.65,5.29,9.35
07/07/2002 21:00,9.42,8.22,7.7,11.84,5.74,8.59
07/07/2002 22:00,9.32,8.05,7.85,10.81,4.92,7.85
07/07/2002 23:00,8.78,8.36,7.29,10.27,4.49,8
08/07/2002 00:00,10.64,7.41,6.45,10.44,5.49,7.85
08/07/2002 01:00,11.29,6.73,6.2,10.27,5.51,8
08/07/2002 02:00,10.67,4.91,6.02,12.34,6.04,7.45
08/07/2002 03:00,12.16,4.65,7.27,9.03,6.13,7.12
08/07/2002 04:00,10.56,5.47,6.25,10.35,5.2,7.17
08/07/2002 05:00,11.01,6.21,5.13,8.75,5.11,6.31
08/07/2002 06:00,9.78,6.09,4.29,9.34,5.29,5.07
08/07/2002 07:00,8.7,6.01,4.54,10.64,5.42,4.33
08/07/2002 08:00,9.47,6.23,5.15,8.65,5.87,3.86
08/07/2002 09:00,9.84,6.73,6.21,8.79,6.18,4.66
08/07/2002 10:00,9.54,7.35,7.76,11.11,7.09,6.1
08/07/2002 11:00,9.31,7.38,8.01,7.7,8.26,6.82
08/07/2002 12:00,9.86,8.48,7.9,8.69,8.93,7.36
08/07/2002 13:00,10.25,10,8.38,10.11,9.55,7.99
08/07/2002 14:00,10.73,10.27,9.83,11.28,10.23,8.44
08/07/2002 15:00,11.15,9.96,10.62,11.85,10.14,8.87
08/07/2002 16:00,10.54,9.57,10.35,11.76,10.02,9.09
08/07/2002 17:00,11.25,9.44,9.92,10.87,10.12,9.07
08/07/2002 18:00,10.31,9.56,9.21,9.66,10.1,8.38
08/07/2002 19:00,9.79,9.91,9.75,9.22,9.39,8.06
08/07/2002 20:00,9.65,9.61,10.03,10.25,8.29,7.9
08/07/2002 21:00,8.54,9.06,8.94,9.89,7.95,7.31
08/07/2002 22:00,8.83,8.47,8.52,8.53,7.91,7.48
08/07/2002 23:00,6.53,7.31,7.94,8.41,8.24,7.45
09/07/2002 00:00,6.59,7.3,7.93,9.3,8.21,6.56
09/07/2002 01:00,6.4,8.45,8.1,8.81,7.56,5.86
09/07/2002 02:00,6.24,8.02,8.2,8.62,6.34,5.79
09/07/2002 03:00,6.79,7.22,8.24,8.96,6.79,5.55
09/07/2002 04:00,7.3,6.5,7.72,8.37,6.06,5.91
09/07/2002 05:00,7.82,6.22,6.1,7.87,5.68,5.86
09/07/2002 06:00,7.67,6.05,4.29,6.81,5.43,4.49
09/07/2002 07:00,6.62,5.94,5.02,6.85,5.44,3.23
09/07/2002 08:00,6.38,6.03,5.84,8.06,5.26,4.75
09/07/2002 09:00,7.45,6.83,6.55,7.17,5.29,6.6
09/07/2002 10:00,7.43,7.47,7.25,7.15,6.08,7.93
09/07/2002 11:00,7.63,8.34,7.17,9.39,6.83,7.87
09/07/2002 12:00,8.76,8.78,7.51,8.58,8.15,7.76
09/07/2002 13:00,9.1,9.56,7.52,8.47,8.13,8.04
09/07/2002 14:00,9.81,9.84,8.19,8.96,7.88,8.77
09/07/2002 15:00,10.9,9.95,9.68,9.34,7.95,9.02
09/07/2002 16:00,10.68,10.21,10.81,9.14,8.49,9.52
09/07/2002 17:00,11.31,9.94,8.75,8.61,8.26,9.56
09/07/2002 18:00,10.96,8.73,9.65,8.76,8,9.62
09/07/2002 19:00,10.32,8.58,9.47,8.87,8.17,9.19
09/07/2002 20:00,10.17,8.25,8.39,8.67,7.71,9.21
09/07/2002 21:00,10.09,7.58,6.74,8.47,6.79,8.15
09/07/2002 22:00,10.24,7.32,6.83,8.83,6.32,8.45
09/07/2002 23:00,11.15,7.09,6.75,7.81,6.65,8.53
10/07/2002 00:00,11.9,7.5,4.82,7.21,6.64,8.33
10/07/2002 01:00,10.25,7.14,4.79,6.02,5.69,7.53
10/07/2002 02:00,10.82,6.82,5.56,5.8,6.15,7.24
10/07/2002 03:00,10.78,7.17,5.19,6.2,6.88,7.26
10/07/2002 04:00,10.92,7.26,5.46,5.98,6.4,6.6
10/07/2002 05:00,9.57,6.49,5.73,5.84,6.08,5.82
10/07/2002 06:00,7.15,5.54,3.99,5.8,5.09,5.41
10/07/2002 07:00,7.14,5,3.88,6.6,4.75,5.48
10/07/2002 08:00,7.52,5.42,4.64,6.57,4.71,5.73
10/07/2002 09:00,7.88,6.83,6.15,6.37,5.41,6.22
10/07/2002 10:00,8.93,7.15,6.92,7.29,6.45,6.86
10/07/2002 11:00,12.1,7.58,7.23,8.78,7.41,8.01
10/07/2002 12:00,12.81,8.27,8.1,9.31,7.8,9
10/07/2002 13:00,12.22,8.96,9.35,10.32,7.91,9.88
10/07/2002 14:00,13.49,9.22,10.47,10.42,8.01,10.17
10/07/2002 15:00,12.97,10,11.41,10.74,8.22,10.42
10/07/2002 16:00,12.55,10.91,11.15,11.1,8.75,10.58
10/07/2002 17:00,11.04,10.36,9.81,12.34,8.98,10.2
10/07/2002 18:00,8.2,9.28,9.87,12.35,8.85,10.25
10/07/2002 19:00,6.15,9.37,10.08,11.64,8.91,9.78
10/07/2002 20:00,3.85,9.11,10.74,11.09,8.71,9.95
10/07/2002 21:00,4.68,8.81,8.96,9.65,7.86,9.89
10/07/2002 22:00,3.19,8.98,8.2,7.59,8.05,9.45
10/07/2002 23:00,0.18,9.44,7.81,7.13,7.73,9.25
11/07/2002 00:00,0.98,9.7,5.72,6.83,7.24,8.8
11/07/2002 01:00,4.26,9.42,6.62,6.9,6.47,8.58
11/07/2002 02:00,4.1,8.74,6.34,7.31,6.51,7.88
11/07/2002 03:00,3.32,8,6.1,6.54,6.12,7.65
11/07/2002 04:00,2.29,7.62,6.47,6.45,6.16,7.12
11/07/2002 05:00,3.85,7.53,6.32,5.38,6.37,7.12
11/07/2002 06:00,4.63,7.09,6.08,4.57,5.92,7.26
11/07/2002 07:00,4.97,7.27,6.25,4.22,5.74,7.3
11/07/2002 08:00,5.48,7.59,5.84,4.02,6.11,7.64
11/07/2002 09:00,6.44,8.12,5.99,4.4,6.31,7.9
11/07/2002 10:00,7.91,8.76,7.15,6.26,7.02,8.67
11/07/2002 11:00,7.9,9.52,8.32,8.3,7.73,9.31
11/07/2002 12:00,9.06,10.01,8.64,9.44,8.1,9.91
11/07/2002 13:00,9.5,10.33,8.23,10.06,8.52,10.48
11/07/2002 14:00,10.23,10.17,9.25,11.81,9.01,10.97
11/07/2002 15:00,10.61,10.06,9.66,12.03,8.87,11.01
11/07/2002 16:00,9.93,10.12,9.71,11.64,8.63,10.95
11/07/2002 17:00,10.47,10.25,9.85,11.67,8.61,11.02
11/07/2002 18:00,9.53,10.41,9.84,11.46,8.19,10.74
11/07/2002 19:00,9.46,9.98,9.49,11.74,8.56,10.93
11/07/2002 20:00,7.74,9.81,8.67,11.25,8.18,10.39
11/07/2002 21:00,7.45,9.31,8.68,9.74,7.52,9.93
11/07/2002 22:00,7.89,8.76,8.47,9.17,7.25,9.49
11/07/2002 23:00,8.48,8.03,9.3,8.53,6.61,9.45
12/07/2002 00:00,9.33,8.39,8.6,8.48,6.51,9.62
12/07/2002 01:00,9.48,8.41,8.61,9.17,6.65,9.2
12/07/2002 02:00,9.15,7.74,7.46,9.46,6.88,8.97
12/07/2002 03:00,9.16,7.23,7.59,8.64,7.33,8.88
12/07/2002 04:00,9.19,6.71,9.96,8.21,7.28,8.72
12/07/2002 05:00,8.97,7.21,9.83,7.68,6.4,9.01
12/07/2002 06:00,6.35,7.39,8.96,7.09,5.5,8.83
12/07/2002 07:00,5.21,7.89,8.56,6.17,4.4,8.42
12/07/2002 08:00,4.89,7.96,8.26,6.42,4.29,8.65
12/07/2002 09:00,5.81,8.26,7.44,7,5.07,8.82
12/07/2002 10:00,5.92,8.39,8.13,7.47,5.76,9.33
12/07/2002 11:00,6.58,8.29,9.12,7.97,6.79,10.09
12/07/2002 12:00,8.62,9.16,8.91,8.72,7.57,10.55
12/07/2002 13:00,9.54,10.2,9.76,9.26,8.4,11.28
12/07/2002 14:00,10.17,10.7,9.56,9.19,8.78,11.8
12/07/2002 15:00,10.75,10.53,9.97,8.98,8.77,11.72
12/07/2002 16:00,10.52,10.06,10.64,9.84,8.87,11.12
12/07/2002 17:00,10.54,9.04,9.69,9.37,8.6,11.22
12/07/2002 18:00,9.75,9.11,9.55,9.57,8.96,10.24
12/07/2002 19:00,9.52,9.47,8.56,9.28,8.67,10.3
12/07/2002 20:00,8.82,9.05,8.95,7.26,7.46,10.75
12/07/2002 21:00,5.74,7.97,8.43,6.53,6.99,10.36
12/07/2002 22:00,4.91,7.79,7.52,6.32,6.69,9.88
12/07/2002 23:00,5.82,7.74,7.04,6.52,6.99,9.44
13/07/2002 00:00,5.38,7.52,6.03,7.44,6.98,9.16
13/07/2002 01:00,5.35,7.34,5.88,7.6,7.2,8.9
13/07/2002 02:00,6.68,7.82,7.05,7.7,7.57,8.51
13/07/2002 03:00,6.32,7.14,6.87,7.12,7.89,7.82
13/07/2002 04:00,6.57,7.51,7.37,6.52,6.78,7.96
13/07/2002 05:00,6.43,6.82,7.94,6.32,6.09,6.53
13/07/2002 06:00,5.31,6.05,7.01,5.72,5.65,6.55
13/07/2002 07:00,4.45,6.78,6.77,6.02,5.81,6.27
13/07/2002 08:00,4.23,7.07,6.34,6.1,7.18,7.05
13/07/2002 09:00,4.55,7.79,6.8,6.26,7.95,7.2
13/07/2002 10:00,5.48,8.91,7.1,7,9.39,7.48
13/07/2002 11:00,6.06,8.69,8.15,7.59,9.58,8.91
13/07/2002 12:00,6.65,8.61,8.51,8.21,9.9,9.5
13/07/2002 13:00,7.61,9.02,8.55,8.74,10,10.91
13/07/2002 14:00,7.98,9.69,8.94,8.87,10.5,10.42
13/07/2002 15:00,8.48,9.92,9.06,8.9,11.25,10.79
13/07/2002 16:00,8.51,10.31,9.33,9.06,11.64,10.78
13/07/2002 17:00,8.22,10.63,10.79,9.56,11.76,10.32
13/07/2002 18:00,7.76,10.36,10.82,9.65,11.25,10.45
13/07/2002 19:00,8.27,9.9,10.17,9.75,10.45,9.34
13/07/2002 20:00,8.55,8.96,9.25,9.29,9.79,9.44
13/07/2002 21:00,7.84,8.75,7.98,8.54,9.54,9.01
13/07/2002 22:00,6.75,7.34,8.64,8.15,9.32,9.43
13/07/2002 23:00,6.78,7.74,8.26,7.45,9.28,8.34
14/07/2002 00:00,6.41,7.93,8.33,7.13,9.6,8.04
14/07/2002 01:00,6.65,6.64,7.6,6.93,8.7,8.64
14/07/2002 02:00,6.6,6.43,6.61,6.74,8.23,8.75
14/07/2002 03:00,6.68,8.37,7.08,6.57,7.89,8.82
14/07/2002 04:00,6.5,7.97,7.78,7.5,8.19,8.38
14/07/2002 05:00,6.56,7.26,8.15,8.32,7.41,8.65
14/07/2002 06:00,5.61,7.13,8.75,7.93,7.92,8.58
14/07/2002 07:00,4.23,6.69,7.6,6.82,7.82,8.04
14/07/2002 08:00,4.07,6.75,7.14,6.64,7.92,8.08
14/07/2002 09:00,4.88,7.57,6.7,6.96,8.49,7.64
14/07/2002 10:00,5.19,8.31,7.66,8.29,8.72,7.74
14/07/2002 11:00,5.8,8.43,8.8,8.62,9.71,8.02
14/07/2002 12:00,7.36,9.37,9.84,9.43,10.12,8.66
14/07/2002 13:00,8.14,10.06,10.49,9.14,10.42,10.02
14/07/2002 14:00,8.16,9.92,10.74,9.91,11.34,10.76
14/07/2002 15:00,8.5,9.63,10.2,10.07,11.55,11.28
14/07/2002 16:00,9.01,9.38,9.61,9.97,10.61,10.37
14/07/2002 17:00,9.41,9.42,9.63,9.38,10.55,10.14
14/07/2002 18:00,10.29,8.93,9.67,8.57,10.01,10.04
14/07/2002 19:00,9.07,8.67,8.88,8.37,9.95,9.63
14/07/2002 20:00,8.8,8.66,9.45,8.63,9.57,9.18
14/07/2002 21:00,8.12,8.5,9.5,8.82,8.9,8.86
14/07/2002 22:00,7.16,8.05,8.87,8.82,8.2,7.74
14/07/2002 23:00,7.61,7.17,7.92,7.85,8.27,7.86
15/07/2002 00:00,8.15,6.93,8.45,7.74,8.49,7.97
15/07/2002 01:00,8.16,5.57,7.98,7.55,7.96,8.16
15/07/2002 02:00,7.74,4.63,7.68,8.02,7.78,8.14
15/07/2002 03:00,7.28,5.26,7.54,8.24,9.1,8.1
15/07/2002 04:00,6.59,6.37,6.81,8.14,7.88,8.16
15/07/2002 05:00,5.82,6.25,6.88,7.3,6.68,7.9
15/07/2002 06:00,6.31,5.99,6.27,5.91,6.48,7.45
15/07/2002 07:00,7.43,5.39,6.33,4.82,7.55,7.25
15/07/2002 08:00,7.43,5.12,6.3,5.42,7.96,6.52
15/07/2002 09:00,7.39,4.97,6.52,6.38,8.76,7.63
15/07/2002 10:00,7.45,4.64,7.56,7.25,8.99,7.9
15/07/2002 11:00,8.07,5.26,8.24,8.03,9.31,9.52
15/07/2002 12:00,9.17,6.38,9.09,9.14,9.79,9.57
15/07/2002 13:00,10.12,7.8,9.12,9.21,10.16,10.46
15/07/2002 14:00,10.04,7.35,8.98,9.46,11.01,11.67
15/07/2002 15:00,9.64,7.42,9.59,10.07,11.21,12.16
15/07/2002 16:00,8.93,7.28,9.78,10.19,11,12
15/07/2002 17:00,9.02,7.45,10.25,10.79,11.25,11.76
15/07/2002 18:00,9.02,7.68,9.06,11.13,10.66,11.49
15/07/2002 19:00,8.93,7.87,7.2,11.29,10.79,10.88
15/07/2002 20:00,9.09,7.43,6.66,10.72,10.85,10.04
15/07/2002 21:00,9.21,5.54,7.76,9.46,10.14,9.35
15/07/2002 22:00,9.93,4.29,7.89,8.85,9.74,9.14
15/07/2002 23:00,9.49,5.22,8.36,8.17,9.25,8.63
16/07/2002 00:00,8.74,4.28,7.56,7.64,8.85,8.29
16/07/2002 01:00,8.63,2.33,6.82,8.16,9.31,7.95
16/07/2002 02:00,7.92,0.53,6.97,8.07,8.94,7.43
16/07/2002 03:00,8.29,1.17,7.08,6.62,7.66,7.02
16/07/2002 04:00,8.71,1.5,6.66,6.55,7.5,6.71
16/07/2002 05:00,9.08,1.63,6.56,4.26,7.33,7.01
16/07/2002 06:00,7.42,1.49,5.47,4.63,7.26,5.73
16/07/2002 07:00,6.98,2,5.45,3.59,7.73,4.97
16/07/2002 08:00,8.16,3.14,5.28,4.42,8.16,5.76
16/07/2002 09:00,8.9,5.24,5.73,5.77,8.47,6.76
16/07/2002 10:00,9.75,6.51,6.56,6.34,8.78,7.92
16/07/2002 11:00,10.03,6.64,7.12,7.37,9.28,8.56
16/07/2002 12:00,9.88,6.61,8.76,9.38,9.85,8.44
16/07/2002 13:00,10.47,7.23,9.55,9.06,10.24,8.69
16/07/2002 14:00,10.3,7.36,9.8,9.33,10.3,8.97
16/07/2002 15:00,10.07,7.87,10.03,10.11,10.84,9.04
16/07/2002 16:00,10.6,7.8,9.86,11.5,10.87,9.85
16/07/2002 17:00,10.8,8.09,9.44,12.93,10.36,10.09
16/07/2002 18:00,10.29,9.28,8.94,13.1,9.8,9.56
16/07/2002 19:00,10.13,9.8,9.07,11.77,9.85,9.13
16/07/2002 20:00,9.74,9.6,8.59,10.44,9.76,8.39
16/07/2002 21:00,9.41,8.92,7.79,9.78,8.74,8.28
16/07/2002 22:00,9.4,8.7,7.53,10.89,7.83,7.93
16/07/2002 23:00,9.48,8.48,7.14,10.13,7.03,7.09
17/07/2002 00:00,8.73,8.04,6.13,8.57,7.35,7.23
17/07/2002 01:00,8.06,7.64,6.64,8.48,7.34,7.89
17/07/2002 02:00,8.15,5.48,6.31,7.67,7.45,7.47
17/07/2002 03:00,7.35,5.8,6.24,5.44,7.18,7.16
17/07/2002 04:00,6.41,5.87,6.36,4.49,7.11,6.7
17/07/2002 05:00,7.04,6.4,5.09,3.99,6.26,6.99
17/07/2002 06:00,6.94,5.94,4.87,3.2,5.59,6.16
17/07/2002 07:00,7.22,5.15,3.99,2.69,5.78,6.31
17/07/2002 08:00,7.39,5.19,5.5,3.88,7.81,6.07
17/07/2002 09:00,8,5.77,6.39,5.29,8.35,6.14
17/07/2002 10:00,8.48,7.19,7.13,5.57,8.85,6.36
17/07/2002 11:00,9.71,8.32,8.56,6.49,8.39,6.77
17/07/2002 12:00,10.87,9.03,8.37,7.71,9.32,7.93
17/07/2002 13:00,11.09,9.75,9.48,7.67,9.87,9.17
17/07/2002 14:00,11.48,9.64,10.12,8.54,10.64,9.04
17/07/2002 15:00,11.6,9.46,10,8.56,11.34,8.99
17/07/2002 16:00,12.35,9.29,9.68,8.7,11.31,9.03
17/07/2002 17:00,12.05,9.97,10.45,8.94,11.59,9.08
17/07/2002 18:00,12.06,10.22,9.77,8.5,10.91,8.76
17/07/2002 19:00,11.7,9.63,8.81,8.48,10.34,8.85
17/07/2002 20:00,11.08,9.51,7.84,8.45,9.45,8.11
17/07/2002 21:00,11.66,8.35,7.74,7.43,9.33,7.36
17/07/2002 22:00,10.87,8.37,7.39,7.72,8.75,7.68
17/07/2002 23:00,10.48,8.25,7.77,7.32,9.23,7.19
18/07/2002 00:00,10.92,8.13,6.74,7.72,8.53,6.63
18/07/2002 01:00,10.16,8.32,6.68,7.93,8.41,6.59
18/07/2002 02:00,11.91,8.69,6.61,7.91,8.69,6.62
18/07/2002 03:00,10.39,10.13,6.71,8.46,8.57,7.03
18/07/2002 04:00,8.67,9.6,6.45,8.76,8.71,7.15
18/07/2002 05:00,9.25,8.39,5.6,8.97,8.6,6.56
18/07/2002 06:00,8.16,7.48,5.73,9.09,7.87,5.6
18/07/2002 07:00,9.06,7.6,5.62,8.48,7.59,5.13
18/07/2002 08:00,8.14,8.47,5.6,8.26,7.03,5.12
18/07/2002 09:00,8.64,9.05,5.68,8.8,7.47,5.85
18/07/2002 10:00,10.33,8.87,6,9.27,7.89,6.88
18/07/2002 11:00,9.84,7.57,6.45,10.09,8.97,7.48
18/07/2002 12:00,10.28,8.31,8.02,10.16,8.94,8.43
18/07/2002 13:00,10.39,10.24,9.64,10.17,9.11,9.19
18/07/2002 14:00,10.18,10.92,10.25,10.15,9.46,9.22
18/07/2002 15:00,10.38,10.54,9.32,9.98,9.38,9.3
18/07/2002 16:00,10.8,11.54,9.4,9.94,10.1,9.96
18/07/2002 17:00,11.85,11,10.21,10.1,9.76,9.82
18/07/2002 18:00,11,10.64,10.13,9.57,9.73,8.22
18/07/2002 19:00,10.53,10.83,9.94,10.04,9.96,8.27
18/07/2002 20:00,10.32,9.08,9.31,9.25,10.13,8.08
18/07/2002 21:00,9.66,7.64,9,8.33,9.05,7.82
18/07/2002 22:00,8.78,8.1,9.77,7.76,8.68,6.96
18/07/2002 23:00,8.72,8.51,10.06,7.72,7.9,7.91
19/07/2002 00:00,8.17,8.08,9.82,7.74,7.77,8.05
19/07/2002 01:00,7.62,7.6,8.55,7.67,7.36,7.62
19/07/2002 02:00,8.8,7.64,7.62,7.6,8.02,7.92
19/07/2002 03:00,7.86,7.77,7.52,8.28,7.43,7.81
19/07/2002 04:00,7.07,7.07,8.33,8.49,6.96,7.85
19/07/2002 05:00,7.37,6.68,7.35,8.83,6.32,7.55
19/07/2002 06:00,8.04,5.97,6.36,8.9,6.98,7.37
19/07/2002 07:00,7.79,5.48,6.01,9.32,6.45,6.22
19/07/2002 08:00,8.14,5.68,5.72,9.85,6.75,6.66
19/07/2002 09:00,8.79,6.09,6.06,9.49,7.02,7.69
19/07/2002 10:00,8.65,6.62,6.83,9.94,7.93,8.33
19/07/2002 11:00,8.89,6.9,8,9.85,8.51,8.53
19/07/2002 12:00,9.71,7.71,9.01,10.29,8.8,9.69
19/07/2002 13:00,10.73,8.39,9.45,11.21,9.74,10.8
19/07/2002 14:00,11.32,9.71,10.61,11.03,10.06,11.08
19/07/2002 15:00,10.86,10.79,10.09,10.52,10.75,11.26
19/07/2002 16:00,11.16,10.77,10.31,10.4,10.9,10.55
19/07/2002 17:00,10.98,10.98,10.24,10.93,10.17,10.78
19/07/2002 18:00,11.31,10.45,9.52,11.29,9.85,10.31
19/07/2002 19:00,11.31,10.47,9.87,10.62,10.23,10.24
19/07/2002 20:00,11.22,9.48,10.47,10.01,10.05,9.55
19/07/2002 21:00,8.18,9.52,9.42,8.79,8.97,9.34
19/07/2002 22:00,8.67,9.7,9.83,7.69,7.86,9.11
19/07/2002 23:00,9.27,9.2,9.13,8.61,7.96,8.49
20/07/2002 00:00,7.77,8.42,9.67,9.16,8.57,8.57
20/07/2002 01:00,6.55,8.5,9.2,9.64,8.31,8.24
20/07/2002 02:00,6.34,8.31,9.64,8.73,8,8.23
20/07/2002 03:00,7.82,8.55,9.32,8.74,7.99,7.82
20/07/2002 04:00,7.65,8.5,9.53,8.68,8.15,7.83
20/07/2002 05:00,8,7.88,9.94,8.42,7.55,7.57
20/07/2002 06:00,6.95,6.69,8.64,8.62,7.67,7.22
20/07/2002 07:00,5.44,6.15,8.32,8.35,6.89,6.73
20/07/2002 08:00,5.31,6.04,8.29,8.16,6.82,6.76
20/07/2002 09:00,5.74,6.45,9.3,9.13,7.1,7.6
20/07/2002 10:00,6.61,7.73,8.98,9.79,7.92,8.32
20/07/2002 11:00,8.14,9.13,9.24,9.95,8.19,9
20/07/2002 12:00,9.15,8.73,10.41,10.63,8.65,9.8
20/07/2002 13:00,9.32,8.51,10.19,9.99,9.19,10.83
20/07/2002 14:00,9.24,9.82,11.12,10.76,9.59,11.26
20/07/2002 15:00,9.76,10.53,10.28,10.23,9.71,11.11
20/07/2002 16:00,10.86,10.77,9.9,9.79,9.68,11.08
20/07/2002 17:00,10.8,11.09,9.31,9.49,9.22,10.63
20/07/2002 18:00,10.31,10.65,8.66,9.48,8.68,10.71
20/07/2002 19:00,10.69,10.21,9.46,9.19,8.54,10.86
20/07/2002 20:00,10.01,10.03,9.85,8.5,8.69,10.72
20/07/2002 21:00,9.63,9.52,9.05,7.85,8.85,9.37
20/07/2002 22:00,8.84,9.61,9.07,7.21,8.35,9.81
20/07/2002 23:00,8.42,8.21,8.7,7.3,7.99,10.15
21/07/2002 00:00,7.79,6.88,7.74,7.54,7.52,10.13
21/07/2002 01:00,7.73,7.78,7.2,7.45,6.94,9.85
21/07/2002 02:00,7.82,8.05,8.09,7.82,7.62,9.56
21/07/2002 03:00,9.03,8.64,8.1,8.34,7.89,9.31
21/07/2002 04:00,8.39,7.87,8.51,7.87,8.21,9.12
21/07/2002 05:00,7.96,7.31,9.07,8.01,7.56,9.19
21/07/2002 06:00,8.32,6.77,7.84,6.88,6.78,8.58
21/07/2002 07:00,8.98,5.66,6.65,6.42,6.62,7.71
21/07/2002 08:00,8.67,5.48,6.87,7.97,6.74,6.77
21/07/2002 09:00,7.63,5.81,7.68,7.98,7.39,6.54
21/07/2002 10:00,8.55,6.48,7.61,7.65,7.52,7.15
21/07/2002 11:00,9.21,7.49,7.72,7.76,9.34,7.89
21/07/2002 12:00,9.46,8.08,8.66,7.99,9.51,8.8
21/07/2002 13:00,9.38,8.75,8.79,9.32,10.01,9.45
21/07/2002 14:00,9.27,9.06,9.53,9.86,10.41,9.58
21/07/2002 15:00,10.32,9.44,9.57,9.46,10.98,10.28
21/07/2002 16:00,11.66,9.99,10.79,9.32,10.62,9.95
21/07/2002 17:00,10.86,9.5,10.79,9.63,9.63,9.81
21/07/2002 18:00,11.63,9.2,9.35,10.36,9.02,9.5
21/07/2002 19:00,11.47,9.07,8.33,9.77,8.49,9.38
21/07/2002 20:00,9.96,8.43,6.97,8.19,9.63,9.34
21/07/2002 21:00,8.37,7.46,7.31,9.42,10.1,8.87
21/07/2002 22:00,8.31,6.9,7.92,7.47,8.9,8.12
21/07/2002 23:00,8.9,6.58,7.39,7.49,8.15,8
22/07/2002 00:00,6.97,6.51,7.31,6.76,7.78,7.96
22/07/2002 01:00,5.92,7.84,7.3,6.48,7.48,7.03
22/07/2002 02:00,5.64,6.91,7.54,7.29,6.49,6.73
22/07/2002 03:00,5.95,7.1,7.69,7.42,6.27,7.12
22/07/2002 04:00,5.76,6.76,6.95,6.79,6.72,6.6
22/07/2002 05:00,5.5,6.93,5.76,6.2,6.35,6.71
22/07/2002 06:00,4.14,6.26,5.67,6.1,6.74,5.66
22/07/2002 07:00,3.05,5.54,5.26,5.98,6.85,5.15
22/07/2002 08:00,3.86,5.73,5.11,5.37,6.76,6.17
22/07/2002 09:00,5.02,6.27,6.49,6.32,6.52,6.52
22/07/2002 10:00,6.11,6.94,7.68,7.39,7.71,7.36
22/07/2002 11:00,6.73,7.18,8.84,8.11,8.95,7.89
22/07/2002 12:00,7.29,7.87,9.47,8.77,9.51,8.68
22/07/2002 13:00,7.89,8.78,9.58,9.39,10.87,9.42
22/07/2002 14:00,8.47,9.44,10.39,9.52,10.28,10.04
22/07/2002 15:00,8.55,9.7,10.6,9.74,10.71,10.47
