TimeStamp,2016,2017,2018,2019,2020,2021
27/06/2002 11:00,994,997,373,785,382,894
27/06/2002 12:00,1007,1010,404,859,431,880
27/06/2002 13:00,964,961,391,861,403,815
27/06/2002 14:00,866,864,684,800,437,640
27/06/2002 15:00,719,552,722,582,375,507
27/06/2002 16:00,538,537,536,332,230,321
27/06/2002 17:00,339,338,335,213,131,154
27/06/2002 18:00,145,70,141,46,74,140
27/06/2002 19:00,0,0,7,6,5,9
27/06/2002 20:00,0,0,0,0,0,0
27/06/2002 21:00,0,0,0,0,0,0
27/06/2002 22:00,0,0,0,0,0,0
27/06/2002 23:00,0,0,0,0,0,0
28/06/2002 00:00,0,0,0,0,0,0
28/06/2002 01:00,0,0,0,0,0,0
28/06/2002 02:00,0,0,0,0,0,0
28/06/2002 03:00,0,0,0,0,0,0
28/06/2002 04:00,0,0,0,0,0,0
28/06/2002 05:00,71,71,66,40,44,71
28/06/2002 06:00,150,44,241,250,235,249
28/06/2002 07:00,219,91,442,381,434,451
28/06/2002 08:00,402,168,634,649,609,231
28/06/2002 09:00,478,205,797,812,797,301
28/06/2002 10:00,931,263,918,934,924,481
28/06/2002 11:00,1001,380,988,1007,994,479
28/06/2002 12:00,1017,493,1002,1021,1010,598
28/06/2002 13:00,967,374,958,975,968,746
28/06/2002 14:00,870,535,858,872,870,707
28/06/2002 15:00,722,438,711,725,722,611
28/06/2002 16:00,542,541,531,543,536,500
28/06/2002 17:00,342,340,332,342,330,336
28/06/2002 18:00,146,144,140,146,135,143
28/06/2002 19:00,0,0,7,9,8,9
28/06/2002 20:00,0,0,0,0,0,0
28/06/2002 21:00,0,0,0,0,0,0
28/06/2002 22:00,0,0,0,0,0,0
28/06/2002 23:00,0,0,0,0,0,0
29/06/2002 00:00,0,0,0,0,0,0
29/06/2002 01:00,0,0,0,0,0,0
29/06/2002 02:00,0,0,0,0,0,0
29/06/2002 03:00,0,0,0,0,0,0
29/06/2002 04:00,0,0,0,0,0,0
29/06/2002 05:00,71,69,69,74,71,66
29/06/2002 06:00,65,54,247,258,251,239
29/06/2002 07:00,101,110,450,463,454,436
29/06/2002 08:00,205,215,642,467,648,320
29/06/2002 09:00,231,277,806,598,768,601
29/06/2002 10:00,339,420,926,752,934,793
29/06/2002 11:00,426,568,995,904,1006,838
29/06/2002 12:00,479,693,1008,980,1020,930
29/06/2002 13:00,595,652,962,903,975,948
29/06/2002 14:00,554,873,862,884,874,848
29/06/2002 15:00,539,562,715,735,726,702
29/06/2002 16:00,363,395,534,550,543,523
29/06/2002 17:00,259,342,335,346,342,326
29/06/2002 18:00,81,145,141,147,146,137
29/06/2002 19:00,0,0,7,9,9,8
29/06/2002 20:00,0,0,0,0,0,0
29/06/2002 21:00,0,0,0,0,0,0
29/06/2002 22:00,0,0,0,0,0,0
29/06/2002 23:00,0,0,0,0,0,0
30/06/2002 00:00,0,0,0,0,0,0
30/06/2002 01:00,0,0,0,0,0,0
30/06/2002 02:00,0,0,0,0,0,0
30/06/2002 03:00,0,0,0,0,0,0
30/06/2002 04:00,0,0,0,0,0,0
30/06/2002 05:00,66,69,72,61,70,20
30/06/2002 06:00,73,40,253,192,248,59
30/06/2002 07:00,186,146,455,374,447,115
30/06/2002 08:00,335,206,648,294,639,135
30/06/2002 09:00,612,277,812,410,801,218
30/06/2002 10:00,599,398,934,593,922,305
30/06/2002 11:00,1009,560,1004,685,994,349
30/06/2002 12:00,1019,1013,1014,718,1009,307
30/06/2002 13:00,970,966,965,623,965,330
30/06/2002 14:00,869,866,863,694,866,259
30/06/2002 15:00,721,718,715,634,720,221
30/06/2002 16:00,535,537,529,541,538,126
30/06/2002 17:00,334,337,325,341,338,67
30/06/2002 18:00,140,142,130,145,144,136
30/06/2002 19:00,0,0,5,9,9,8
30/06/2002 20:00,0,0,0,0,0,0
30/06/2002 21:00,0,0,0,0,0,0
30/06/2002 22:00,0,0,0,0,0,0
30/06/2002 23:00,0,0,0,0,0,0
01/07/2002 00:00,0,0,0,0,0,0
01/07/2002 01:00,0,0,0,0,0,0
01/07/2002 02:00,0,0,0,0,0,0
01/07/2002 03:00,0,0,0,0,0,0
01/07/2002 04:00,0,0,0,0,0,0
01/07/2002 05:00,63,64,62,67,65,65
01/07/2002 06:00,86,142,234,246,241,238
01/07/2002 07:00,151,437,432,448,442,414
01/07/2002 08:00,228,629,622,295,431,134
01/07/2002 09:00,313,795,786,366,663,239
01/07/2002 10:00,445,909,909,511,761,222
01/07/2002 11:00,525,982,976,894,815,429
01/07/2002 12:00,730,996,880,963,785,652
01/07/2002 13:00,610,955,939,898,698,648
01/07/2002 14:00,502,854,841,786,613,530
01/07/2002 15:00,492,707,696,705,560,364
01/07/2002 16:00,387,526,516,540,412,156
01/07/2002 17:00,169,329,319,340,234,77
01/07/2002 18:00,137,137,131,145,143,138
01/07/2002 19:00,0,0,5,9,9,8
01/07/2002 20:00,0,0,0,0,0,0
01/07/2002 21:00,0,0,0,0,0,0
01/07/2002 22:00,0,0,0,0,0,0
01/07/2002 23:00,0,0,0,0,0,0
02/07/2002 00:00,0,0,0,0,0,0
02/07/2002 01:00,0,0,0,0,0,0
02/07/2002 02:00,0,0,0,0,0,0
02/07/2002 03:00,0,0,0,0,0,0
02/07/2002 04:00,0,0,0,0,0,0
02/07/2002 05:00,62,63,50,68,65,64
02/07/2002 06:00,49,77,210,246,242,238
02/07/2002 07:00,151,145,363,446,444,436
02/07/2002 08:00,630,467,588,639,639,196
02/07/2002 09:00,795,502,737,802,687,298
02/07/2002 10:00,607,551,801,922,927,306
02/07/2002 11:00,735,545,842,994,998,459
02/07/2002 12:00,572,735,764,1001,1013,648
02/07/2002 13:00,608,694,768,906,970,525
02/07/2002 14:00,529,429,779,761,840,546
02/07/2002 15:00,466,432,642,536,721,401
02/07/2002 16:00,278,293,483,436,540,225
02/07/2002 17:00,147,93,303,293,307,103
02/07/2002 18:00,61,63,127,140,141,142
02/07/2002 19:00,0,0,6,7,8,9
02/07/2002 20:00,0,0,0,0,0,0
02/07/2002 21:00,0,0,0,0,0,0
02/07/2002 22:00,0,0,0,0,0,0
02/07/2002 23:00,0,0,0,0,0,0
03/07/2002 00:00,0,0,0,0,0,0
03/07/2002 01:00,0,0,0,0,0,0
03/07/2002 02:00,0,0,0,0,0,0
03/07/2002 03:00,0,0,0,0,0,0
03/07/2002 04:00,0,0,0,0,0,0
03/07/2002 05:00,62,63,59,65,63,64
03/07/2002 06:00,75,57,215,241,237,239
03/07/2002 07:00,118,118,418,442,438,436
03/07/2002 08:00,238,240,616,635,184,411
03/07/2002 09:00,353,381,780,801,389,564
03/07/2002 10:00,408,412,899,926,493,691
03/07/2002 11:00,640,509,969,997,812,581
03/07/2002 12:00,712,435,984,1010,940,637
03/07/2002 13:00,558,489,940,967,921,676
03/07/2002 14:00,539,429,838,869,822,529
03/07/2002 15:00,399,472,691,723,650,460
03/07/2002 16:00,214,246,512,542,474,213
03/07/2002 17:00,98,141,315,341,338,119
03/07/2002 18:00,138,36,128,145,143,131
03/07/2002 19:00,0,0,5,9,9,8
03/07/2002 20:00,0,0,0,0,0,0
03/07/2002 21:00,0,0,0,0,0,0
03/07/2002 22:00,0,0,0,0,0,0
03/07/2002 23:00,0,0,0,0,0,0
04/07/2002 00:00,0,0,0,0,0,0
04/07/2002 01:00,0,0,0,0,0,0
04/07/2002 02:00,0,0,0,0,0,0
04/07/2002 03:00,0,0,0,0,0,0
04/07/2002 04:00,0,0,0,0,0,0
04/07/2002 05:00,63,64,62,62,66,62
04/07/2002 06:00,62,43,212,236,245,235
04/07/2002 07:00,195,122,199,435,448,434
04/07/2002 08:00,272,163,295,231,643,318
04/07/2002 09:00,536,322,563,405,808,432
04/07/2002 10:00,594,461,916,550,932,750
04/07/2002 11:00,483,615,891,677,1004,600
04/07/2002 12:00,444,739,1009,790,1019,660
04/07/2002 13:00,549,750,925,751,974,717
04/07/2002 14:00,646,482,868,637,875,526
04/07/2002 15:00,552,472,721,499,727,435
04/07/2002 16:00,263,352,540,346,545,277
04/07/2002 17:00,130,137,338,181,344,126
04/07/2002 18:00,138,66,143,139,147,146
04/07/2002 19:00,0,0,7,8,9,9
04/07/2002 20:00,0,0,0,0,0,0
04/07/2002 21:00,0,0,0,0,0,0
04/07/2002 22:00,0,0,0,0,0,0
04/07/2002 23:00,0,0,0,0,0,0
05/07/2002 00:00,0,0,0,0,0,0
05/07/2002 01:00,0,0,0,0,0,0
05/07/2002 02:00,0,0,0,0,0,0
05/07/2002 03:00,0,0,0,0,0,0
05/07/2002 04:00,0,0,0,0,0,0
05/07/2002 05:00,60,64,65,63,66,65
05/07/2002 06:00,53,43,68,239,248,243
05/07/2002 07:00,95,141,204,440,454,445
05/07/2002 08:00,146,215,616,212,650,315
05/07/2002 09:00,260,409,805,429,819,533
05/07/2002 10:00,407,670,929,751,945,897
05/07/2002 11:00,501,962,1001,750,1017,845
05/07/2002 12:00,576,976,1013,653,1030,897
05/07/2002 13:00,511,942,964,776,983,794
05/07/2002 14:00,453,848,866,673,882,668
05/07/2002 15:00,370,706,720,707,733,421
05/07/2002 16:00,161,531,533,523,549,250
05/07/2002 17:00,89,334,338,323,346,100
05/07/2002 18:00,19,143,75,132,148,142
05/07/2002 19:00,0,0,4,7,9,8
05/07/2002 20:00,0,0,0,0,0,0
05/07/2002 21:00,0,0,0,0,0,0
05/07/2002 22:00,0,0,0,0,0,0
05/07/2002 23:00,0,0,0,0,0,0
06/07/2002 00:00,0,0,0,0,0,0
06/07/2002 01:00,0,0,0,0,0,0
06/07/2002 02:00,0,0,0,0,0,0
06/07/2002 03:00,0,0,0,0,0,0
06/07/2002 04:00,0,0,0,0,0,0
06/07/2002 05:00,59,59,20,56,64,59
06/07/2002 06:00,56,71,41,226,245,231
06/07/2002 07:00,112,431,161,425,451,430
06/07/2002 08:00,183,248,168,512,650,275
06/07/2002 09:00,279,785,178,719,819,465
06/07/2002 10:00,281,906,451,864,945,693
06/07/2002 11:00,300,604,861,983,1018,813
06/07/2002 12:00,394,991,981,886,1031,866
06/07/2002 13:00,428,946,940,819,986,883
06/07/2002 14:00,363,850,843,842,885,757
06/07/2002 15:00,249,706,663,707,736,697
06/07/2002 16:00,369,528,488,497,550,537
06/07/2002 17:00,331,331,326,327,345,329
06/07/2002 18:00,138,140,137,134,145,144
06/07/2002 19:00,0,0,6,8,9,9
06/07/2002 20:00,0,0,0,0,0,0
06/07/2002 21:00,0,0,0,0,0,0
06/07/2002 22:00,0,0,0,0,0,0
06/07/2002 23:00,0,0,0,0,0,0
07/07/2002 00:00,0,0,0,0,0,0
07/07/2002 01:00,0,0,0,0,0,0
07/07/2002 02:00,0,0,0,0,0,0
07/07/2002 03:00,0,0,0,0,0,0
07/07/2002 04:00,0,0,0,0,0,0
07/07/2002 05:00,59,61,64,21,60,64
07/07/2002 06:00,80,239,244,73,237,244
07/07/2002 07:00,93,442,447,166,440,448
07/07/2002 08:00,336,324,642,548,636,244
07/07/2002 09:00,337,803,807,772,803,333
07/07/2002 10:00,422,922,930,885,927,475
07/07/2002 11:00,574,655,1000,846,1000,587
07/07/2002 12:00,693,1011,972,869,1015,578
07/07/2002 13:00,717,966,735,927,970,663
07/07/2002 14:00,652,865,668,736,870,755
07/07/2002 15:00,544,719,691,586,721,714
07/07/2002 16:00,383,539,530,493,538,543
07/07/2002 17:00,140,338,334,323,336,340
07/07/2002 18:00,138,143,143,140,140,143
07/07/2002 19:00,0,0,7,8,8,8
07/07/2002 20:00,0,0,0,0,0,0
07/07/2002 21:00,0,0,0,0,0,0
07/07/2002 22:00,0,0,0,0,0,0
07/07/2002 23:00,0,0,0,0,0,0
08/07/2002 00:00,0,0,0,0,0,0
08/07/2002 01:00,0,0,0,0,0,0
08/07/2002 02:00,0,0,0,0,0,0
08/07/2002 03:00,0,0,0,0,0,0
08/07/2002 04:00,0,0,0,0,0,0
08/07/2002 05:00,57,58,62,57,58,59
08/07/2002 06:00,70,233,238,226,233,239
08/07/2002 07:00,279,433,438,423,434,445
08/07/2002 08:00,303,624,630,364,628,523
08/07/2002 09:00,570,787,794,458,794,813
08/07/2002 10:00,486,905,917,698,917,940
08/07/2002 11:00,538,974,992,897,992,1013
08/07/2002 12:00,730,988,1008,854,1010,1027
08/07/2002 13:00,551,946,963,788,967,880
08/07/2002 14:00,487,848,863,789,868,754
08/07/2002 15:00,495,704,717,697,721,715
08/07/2002 16:00,293,295,536,459,539,547
08/07/2002 17:00,127,329,337,237,338,343
08/07/2002 18:00,137,137,143,136,142,145
08/07/2002 19:00,0,0,7,8,8,9
08/07/2002 20:00,0,0,0,0,0,0
08/07/2002 21:00,0,0,0,0,0,0
08/07/2002 22:00,0,0,0,0,0,0
08/07/2002 23:00,0,0,0,0,0,0
09/07/2002 00:00,0,0,0,0,0,0
09/07/2002 01:00,0,0,0,0,0,0
09/07/2002 02:00,0,0,0,0,0,0
09/07/2002 03:00,0,0,0,0,0,0
09/07/2002 04:00,0,0,0,0,0,0
09/07/2002 05:00,57,11,60,57,58,57
09/07/2002 06:00,228,57,236,227,233,227
09/07/2002 07:00,181,116,436,424,436,423
09/07/2002 08:00,237,229,628,396,631,606
09/07/2002 09:00,486,402,791,558,795,767
09/07/2002 10:00,527,481,913,506,917,880
09/07/2002 11:00,787,523,986,575,991,950
09/07/2002 12:00,508,646,1002,433,1007,963
09/07/2002 13:00,631,717,958,490,966,918
09/07/2002 14:00,682,471,860,473,866,822
09/07/2002 15:00,467,427,715,431,719,679
09/07/2002 16:00,538,543,534,230,538,504
09/07/2002 17:00,341,341,335,145,338,313
09/07/2002 18:00,145,144,140,66,142,128
09/07/2002 19:00,0,0,6,4,8,7
09/07/2002 20:00,0,0,0,0,0,0
09/07/2002 21:00,0,0,0,0,0,0
09/07/2002 22:00,0,0,0,0,0,0
09/07/2002 23:00,0,0,0,0,0,0
10/07/2002 00:00,0,0,0,0,0,0
10/07/2002 01:00,0,0,0,0,0,0
10/07/2002 02:00,0,0,0,0,0,0
10/07/2002 03:00,0,0,0,0,0,0
10/07/2002 04:00,0,0,0,0,0,0
10/07/2002 05:00,58,58,61,54,61,53
10/07/2002 06:00,236,60,241,222,242,220
10/07/2002 07:00,439,167,445,418,447,416
10/07/2002 08:00,636,298,640,250,480,288
10/07/2002 09:00,804,804,806,401,682,483
10/07/2002 10:00,929,919,931,849,798,764
10/07/2002 11:00,1005,775,1001,970,870,896
10/07/2002 12:00,1021,615,1016,984,1002,843
10/07/2002 13:00,977,565,971,938,828,850
10/07/2002 14:00,877,446,871,843,708,804
10/07/2002 15:00,728,504,723,700,603,676
10/07/2002 16:00,546,530,540,524,481,512
10/07/2002 17:00,342,331,339,329,212,318
10/07/2002 18:00,143,137,143,139,64,132
10/07/2002 19:00,0,0,6,8,4,7
10/07/2002 20:00,0,0,0,0,0,0
10/07/2002 21:00,0,0,0,0,0,0
10/07/2002 22:00,0,0,0,0,0,0
10/07/2002 23:00,0,0,0,0,0,0
11/07/2002 00:00,0,0,0,0,0,0
11/07/2002 01:00,0,0,0,0,0,0
11/07/2002 02:00,0,0,0,0,0,0
11/07/2002 03:00,0,0,0,0,0,0
11/07/2002 04:00,0,0,0,0,0,0
11/07/2002 05:00,55,52,58,59,60,54
11/07/2002 06:00,231,108,108,234,240,225
11/07/2002 07:00,433,185,154,434,447,377
11/07/2002 08:00,627,296,261,481,645,205
11/07/2002 09:00,566,793,595,636,811,265
11/07/2002 10:00,657,918,817,713,935,322
11/07/2002 11:00,989,989,996,661,1008,417
11/07/2002 12:00,1004,1003,1012,827,1024,492
11/07/2002 13:00,965,957,970,945,980,473
11/07/2002 14:00,871,857,869,844,881,441
11/07/2002 15:00,723,709,721,699,732,354
11/07/2002 16:00,544,526,537,519,550,245
11/07/2002 17:00,342,327,334,323,346,112
11/07/2002 18:00,143,135,138,133,146,130
11/07/2002 19:00,0,0,6,7,7,5
11/07/2002 20:00,0,0,0,0,0,0
11/07/2002 21:00,0,0,0,0,0,0
11/07/2002 22:00,0,0,0,0,0,0
11/07/2002 23:00,0,0,0,0,0,0
12/07/2002 00:00,0,0,0,0,0,0
12/07/2002 01:00,0,0,0,0,0,0
12/07/2002 02:00,0,0,0,0,0,0
12/07/2002 03:00,0,0,0,0,0,0
12/07/2002 04:00,0,0,0,0,0,0
12/07/2002 05:00,55,52,51,56,59,49
12/07/2002 06:00,120,73,107,229,242,213
12/07/2002 07:00,208,157,179,429,450,408
12/07/2002 08:00,460,290,243,432,651,184
12/07/2002 09:00,800,412,478,641,824,246
12/07/2002 10:00,929,550,646,737,953,340
12/07/2002 11:00,1006,799,691,799,1028,398
12/07/2002 12:00,1022,633,782,789,1042,397
12/07/2002 13:00,973,733,759,925,994,420
12/07/2002 14:00,873,465,805,854,889,363
12/07/2002 15:00,724,338,662,709,739,301
12/07/2002 16:00,540,205,489,529,551,200
12/07/2002 17:00,337,127,301,331,344,80
12/07/2002 18:00,140,60,112,137,144,83
12/07/2002 19:00,0,0,1,6,6,3
12/07/2002 20:00,0,0,0,0,0,0
12/07/2002 21:00,0,0,0,0,0,0
12/07/2002 22:00,0,0,0,0,0,0
12/07/2002 23:00,0,0,0,0,0,0
13/07/2002 00:00,0,0,0,0,0,0
13/07/2002 01:00,0,0,0,0,0,0
13/07/2002 02:00,0,0,0,0,0,0
13/07/2002 03:00,0,0,0,0,0,0
13/07/2002 04:00,0,0,0,0,0,0
13/07/2002 05:00,53,52,16,56,49,52
13/07/2002 06:00,71,55,76,231,161,224
13/07/2002 07:00,188,199,82,432,232,426
13/07/2002 08:00,443,248,178,292,237,142
13/07/2002 09:00,803,370,514,410,323,209
13/07/2002 10:00,924,435,650,510,370,285
13/07/2002 11:00,998,640,752,705,478,379
13/07/2002 12:00,1014,541,943,710,505,428
13/07/2002 13:00,972,543,908,779,545,577
13/07/2002 14:00,871,500,813,710,521,399
13/07/2002 15:00,723,420,672,591,441,264
13/07/2002 16:00,538,245,498,470,276,182
13/07/2002 17:00,336,205,306,332,171,90
13/07/2002 18:00,138,135,123,137,130,134
13/07/2002 19:00,0,0,5,6,5,5
13/07/2002 20:00,0,0,0,0,0,0
13/07/2002 21:00,0,0,0,0,0,0
13/07/2002 22:00,0,0,0,0,0,0
13/07/2002 23:00,0,0,0,0,0,0
14/07/2002 00:00,0,0,0,0,0,0
14/07/2002 01:00,0,0,0,0,0,0
14/07/2002 02:00,0,0,0,0,0,0
14/07/2002 03:00,0,0,0,0,0,0
14/07/2002 04:00,0,0,0,0,0,0
14/07/2002 05:00,52,29,47,55,48,51
14/07/2002 06:00,232,40,132,230,216,225
14/07/2002 07:00,206,112,186,431,416,430
14/07/2002 08:00,327,201,248,265,462,179
14/07/2002 09:00,808,336,501,379,676,341
14/07/2002 10:00,936,563,674,440,666,532
14/07/2002 11:00,1010,982,712,598,820,530
14/07/2002 12:00,603,515,810,681,744,657
14/07/2002 13:00,647,557,873,725,645,796
14/07/2002 14:00,508,432,797,675,585,566
14/07/2002 15:00,373,418,687,558,422,412
14/07/2002 16:00,217,236,510,529,295,229
14/07/2002 17:00,101,137,316,330,195,112
14/07/2002 18:00,36,135,128,136,127,130
14/07/2002 19:00,0,0,5,6,5,5
14/07/2002 20:00,0,0,0,0,0,0
14/07/2002 21:00,0,0,0,0,0,0
14/07/2002 22:00,0,0,0,0,0,0
14/07/2002 23:00,0,0,0,0,0,0
15/07/2002 00:00,0,0,0,0,0,0
15/07/2002 01:00,0,0,0,0,0,0
15/07/2002 02:00,0,0,0,0,0,0
15/07/2002 03:00,0,0,0,0,0,0
15/07/2002 04:00,0,0,0,0,0,0
15/07/2002 05:00,29,49,51,52,47,50
15/07/2002 06:00,56,222,91,224,214,224
15/07/2002 07:00,137,423,113,424,411,428
15/07/2002 08:00,228,616,179,616,274,285
15/07/2002 09:00,359,783,263,780,468,403
15/07/2002 10:00,475,905,407,902,609,404
15/07/2002 11:00,606,839,844,974,808,548
15/07/2002 12:00,616,995,1011,988,963,666
15/07/2002 13:00,586,947,966,944,889,642
15/07/2002 14:00,447,848,865,845,700,543
15/07/2002 15:00,322,702,717,700,550,383
15/07/2002 16:00,229,371,534,522,387,203
15/07/2002 17:00,132,323,331,325,200,84
15/07/2002 18:00,31,131,135,133,112,136
15/07/2002 19:00,0,0,5,5,3,5
15/07/2002 20:00,0,0,0,0,0,0
15/07/2002 21:00,0,0,0,0,0,0
15/07/2002 22:00,0,0,0,0,0,0
15/07/2002 23:00,0,0,0,0,0,0
16/07/2002 00:00,0,0,0,0,0,0
16/07/2002 01:00,0,0,0,0,0,0
16/07/2002 02:00,0,0,0,0,0,0
16/07/2002 03:00,0,0,0,0,0,0
16/07/2002 04:00,0,0,0,0,0,0
16/07/2002 05:00,47,48,50,47,42,50
16/07/2002 06:00,46,223,98,203,204,224
16/07/2002 07:00,260,425,120,408,400,429
16/07/2002 08:00,165,621,249,366,158,344
16/07/2002 09:00,298,788,517,550,248,646
16/07/2002 10:00,406,911,868,686,497,842
16/07/2002 11:00,638,986,1000,847,660,832
16/07/2002 12:00,761,1002,1015,986,701,820
16/07/2002 13:00,621,956,969,947,630,616
16/07/2002 14:00,609,857,869,851,543,683
16/07/2002 15:00,384,711,720,705,450,573
16/07/2002 16:00,248,528,535,524,318,363
16/07/2002 17:00,93,328,332,307,100,136
16/07/2002 18:00,135,133,134,130,122,132
16/07/2002 19:00,0,0,5,5,4,5
16/07/2002 20:00,0,0,0,0,0,0
16/07/2002 21:00,0,0,0,0,0,0
16/07/2002 22:00,0,0,0,0,0,0
16/07/2002 23:00,0,0,0,0,0,0
17/07/2002 00:00,0,0,0,0,0,0
17/07/2002 01:00,0,0,0,0,0,0
17/07/2002 02:00,0,0,0,0,0,0
17/07/2002 03:00,0,0,0,0,0,0
17/07/2002 04:00,0,0,0,0,0,0
17/07/2002 05:00,47,46,48,45,44,48
17/07/2002 06:00,34,222,89,213,210,220
17/07/2002 07:00,111,426,119,413,409,423
17/07/2002 08:00,183,623,178,551,258,620
17/07/2002 09:00,266,793,272,774,626,788
17/07/2002 10:00,327,916,448,899,835,749
17/07/2002 11:00,330,990,803,972,748,742
17/07/2002 12:00,378,1007,907,987,752,867
17/07/2002 13:00,308,966,960,943,456,860
17/07/2002 14:00,434,870,860,845,456,752
17/07/2002 15:00,374,722,711,699,327,654
17/07/2002 16:00,274,538,528,519,188,384
17/07/2002 17:00,156,335,325,312,96,315
17/07/2002 18:00,131,136,129,128,127,131
17/07/2002 19:00,0,0,4,5,4,5
17/07/2002 20:00,0,0,0,0,0,0
17/07/2002 21:00,0,0,0,0,0,0
17/07/2002 22:00,0,0,0,0,0,0
17/07/2002 23:00,0,0,0,0,0,0
18/07/2002 00:00,0,0,0,0,0,0
18/07/2002 01:00,0,0,0,0,0,0
18/07/2002 02:00,0,0,0,0,0,0
18/07/2002 03:00,0,0,0,0,0,0
18/07/2002 04:00,0,0,0,0,0,0
18/07/2002 05:00,44,45,44,42,40,44
18/07/2002 06:00,39,105,104,211,202,212
18/07/2002 07:00,116,313,181,408,399,411
18/07/2002 08:00,391,491,193,277,191,326
18/07/2002 09:00,520,335,308,270,257,549
18/07/2002 10:00,623,756,688,377,381,655
18/07/2002 11:00,705,995,747,487,580,756
18/07/2002 12:00,992,1012,779,440,646,782
18/07/2002 13:00,757,969,729,507,711,674
18/07/2002 14:00,857,870,750,320,750,617
18/07/2002 15:00,710,721,614,342,686,458
18/07/2002 16:00,530,538,518,182,515,272
18/07/2002 17:00,329,334,317,81,316,103
18/07/2002 18:00,133,135,124,120,125,118
18/07/2002 19:00,0,0,4,4,4,4
18/07/2002 20:00,0,0,0,0,0,0
18/07/2002 21:00,0,0,0,0,0,0
18/07/2002 22:00,0,0,0,0,0,0
18/07/2002 23:00,0,0,0,0,0,0
19/07/2002 00:00,0,0,0,0,0,0
19/07/2002 01:00,0,0,0,0,0,0
19/07/2002 02:00,0,0,0,0,0,0
19/07/2002 03:00,0,0,0,0,0,0
19/07/2002 04:00,0,0,0,0,0,0
19/07/2002 05:00,45,45,42,41,42,41
19/07/2002 06:00,47,83,91,203,208,205
19/07/2002 07:00,119,269,136,401,407,401
19/07/2002 08:00,195,625,231,420,129,451
19/07/2002 09:00,250,796,386,706,227,425
19/07/2002 10:00,553,921,583,876,385,554
19/07/2002 11:00,678,998,715,912,593,730
19/07/2002 12:00,1000,1015,777,977,742,801
19/07/2002 13:00,953,971,807,942,711,747
19/07/2002 14:00,856,870,741,843,681,579
19/07/2002 15:00,710,721,695,679,593,382
19/07/2002 16:00,529,534,509,414,416,248
19/07/2002 17:00,328,330,285,243,236,135
19/07/2002 18:00,132,132,119,123,123,121
19/07/2002 19:00,0,0,3,4,4,4
19/07/2002 20:00,0,0,0,0,0,0
19/07/2002 21:00,0,0,0,0,0,0
19/07/2002 22:00,0,0,0,0,0,0
19/07/2002 23:00,0,0,0,0,0,0
20/07/2002 00:00,0,0,0,0,0,0
20/07/2002 01:00,0,0,0,0,0,0
20/07/2002 02:00,0,0,0,0,0,0
20/07/2002 03:00,0,0,0,0,0,0
20/07/2002 04:00,0,0,0,0,0,0
20/07/2002 05:00,44,44,36,40,39,44
20/07/2002 06:00,220,218,148,205,204,215
20/07/2002 07:00,423,422,149,405,402,419
20/07/2002 08:00,620,619,237,210,121,169
20/07/2002 09:00,306,786,387,383,175,264
20/07/2002 10:00,415,914,718,646,335,337
20/07/2002 11:00,651,988,887,800,552,466
20/07/2002 12:00,721,1004,943,708,540,627
20/07/2002 13:00,492,955,888,575,708,799
20/07/2002 14:00,870,856,788,648,652,716
20/07/2002 15:00,721,712,661,561,524,629
20/07/2002 16:00,535,531,482,422,336,502
20/07/2002 17:00,332,328,290,240,180,285
20/07/2002 18:00,133,131,109,125,119,130
20/07/2002 19:00,0,0,3,4,2,4
20/07/2002 20:00,0,0,0,0,0,0
20/07/2002 21:00,0,0,0,0,0,0
20/07/2002 22:00,0,0,0,0,0,0
20/07/2002 23:00,0,0,0,0,0,0
21/07/2002 00:00,0,0,0,0,0,0
21/07/2002 01:00,0,0,0,0,0,0
21/07/2002 02:00,0,0,0,0,0,0
21/07/2002 03:00,0,0,0,0,0,0
21/07/2002 04:00,0,0,0,0,0,0
21/07/2002 05:00,43,43,33,42,39,42
21/07/2002 06:00,219,219,136,210,204,213
21/07/2002 07:00,423,424,208,334,405,418
21/07/2002 08:00,621,623,308,276,188,340
21/07/2002 09:00,788,794,536,356,282,489
21/07/2002 10:00,917,916,734,557,524,753
21/07/2002 11:00,995,992,632,675,616,923
21/07/2002 12:00,1012,1008,644,695,887,988
21/07/2002 13:00,968,966,752,674,945,962
21/07/2002 14:00,871,866,800,639,846,863
21/07/2002 15:00,723,716,659,607,697,715
21/07/2002 16:00,539,533,486,511,410,530
21/07/2002 17:00,332,327,295,313,173,326
21/07/2002 18:00,132,128,112,122,122,127
21/07/2002 19:00,0,0,0,2,2,2
21/07/2002 20:00,0,0,0,0,0,0
21/07/2002 21:00,0,0,0,0,0,0
21/07/2002 22:00,0,0,0,0,0,0
21/07/2002 23:00,0,0,0,0,0,0
22/07/2002 00:00,0,0,0,0,0,0
22/07/2002 01:00,0,0,0,0,0,0
22/07/2002 02:00,0,0,0,0,0,0
22/07/2002 03:00,0,0,0,0,0,0
22/07/2002 04:00,0,0,0,0,0,0
22/07/2002 05:00,42,39,36,40,39,40
22/07/2002 06:00,78,212,81,206,199,211
22/07/2002 07:00,244,417,110,408,414,416
22/07/2002 08:00,304,616,206,356,404,616
22/07/2002 09:00,800,785,326,444,655,790
22/07/2002 10:00,475,914,726,576,910,921
22/07/2002 11:00,630,990,936,771,986,997
22/07/2002 12:00,560,1009,952,831,1003,1015
22/07/2002 13:00,655,737,910,799,950,970
22/07/2002 14:00,870,863,814,830,784,871
